"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150"
12.892,13.193,10.421,13.261,15.155,14.899,13.674,14.689,14.553,15.703,16.543,16.7,16.562,16.706,17.076,17.08,17.243,15.795,14.938,16.729,16.127,16.692,17.199,14.299,16.367,16.127,14.587,15.779,15.813,15.923,16.073,13.827,14.157,14.715,13.584,14.13,10.452,14.119,14.831,14.086,14.778,16.189,16.218,14.992,9.484,15.651,15.827,14.183,15.331,14.486,15.337,16.617,15.893,15.546,16.467,16.509,14.135,14.888,15.648,16.341,16.326,15.671,15.676,15.138,16.555,16.053,15.238,15.113,16.295,17.477,15.482,16.041,16.26,14.354,17.948,18.93,17.464,18.066,18.945,19.098,14.849,19.879,19.79,18.033,19.169,19.61,20.122,19.895,18.688,19.415,18.75,18.757,18.255,16.057,17.589,17.68,17.085,17.766,15.994,15.94,16.942,17.513,17.553,17.388,18.16,18.749,19.45,19.594,18.728,19.128,15.159,17.191,17.477,19.139,19.038,19.095,19.056,18.46,17.83,16.954,18.164,17.603,16.481,16.98,17.465,14.527,15.869,15.45,17.358,18.877,18.961,18.338,17.062,17.412,17.036,17.971,17.798,17.671,18.53,16.299,17.252,18.69,16.766,17.583,17.081,16.41,15.196,14.615,14.86,16.994
9.858,9.207,9.817,9.017,9.057,8.925,11.283,11.53,10.797,9.047,11.381,11.615,10.312,12.143,10.653,11.194,11.279,11.135,11.827,12.81,12.322,10.275,9.578,10.623,11.35,11.583,12.195,10.679,9.953,11.47,11.748,11.282,11.516,12.508,12.109,11.978,10.807,9.657,10.72,9.508,9.051,9.046,9.237,9.324,10.887,10.302,10.215,8.582,10.137,5.64,10.367,11.359,11.792,10.72,10.542,9.316,11.238,10.96,10.424,10.767,12.856,11.548,12.428,12.95,13.13,11.662,9.814,9.943,11.661,10.877,9.904,12.447,12.553,11.316,11.732,12.364,13.461,12.727,14.576,14.527,15.848,14.975,12.402,12.985,14.577,14.826,13.801,12.831,12.894,14.525,15.999,16.223,15.595,13.353,11.663,12.511,12.426,11.224,14.266,13.885,15.27,15.512,16.299,13.854,15.22,9.694,14.875,15.792,16.006,17.947,18.889,17.157,17.168,16.567,15.779,15.058,17.132,15.887,16.525,16.516,15.224,14.711,16.188,15.213,17.032,17.092,15.394,13.866,15.435,13.877,15.068,15.041,15.5,15.386,15.136,11.31,15.06,13.78,13.076,14.731,15.533,15.423,14.769,13.467,12.809,14.649,14.982,15.653,12.483,13.993
8.609,7.015,9.033,10.018,9.986,10.341,11.43,9.928,9.96,10.421,9.647,10.979,12.556,11.926,9.007,11.279,11.261,12.02,12.181,12.141,13.119,11.72,11.188,10.088,8.742,11.561,10.597,12.715,13.666,12.112,10.188,11.721,11.977,11.909,12.204,11.742,12.853,11.138,12.331,13.704,14.535,13.106,11.156,14.483,15.627,15.381,14.119,14.377,13.833,15.762,14.533,16.238,16.078,15.224,16.533,16.955,17.192,17.294,16.865,15.735,14.721,14.868,13.752,13.204,15.436,16.13,15.738,16.297,16.175,15.607,15.1,12.178,15.549,15.17,15.169,16.347,17.443,16.357,15.088,16.976,16.51,16.397,15.626,16.194,15.179,16.409,16.053,15.494,15.213,14.828,16.855,14.565,15.703,15.95,14.259,13.777,16.459,15.56,14.185,16.06,16.756,16.28,14.345,16.069,15.188,14.984,15.862,14.586,13.588,15.065,16.052,9.664,14.791,14.772,13.967,13.954,13.568,14.893,13.368,14.592,13.521,14.125,10.537,15.656,15.118,14.032,11.28,14.078,13.312,15.002,15.573,13.65,14.056,14.118,10.261,13.809,14.669,14.988,13.682,12.82,11.878,12.492,13.759,15.142,12.441,13.715,14.165,13.444,9.723,12.5
7.083,9.868,7.861,9.075,10.546,9.918,12.769,11.032,13.808,14.505,13.712,10.08,14.491,15.022,13.404,13.869,13.886,14.017,13.549,14.37,14.706,13.48,13.737,13.794,12.762,12.838,14.084,13.757,12.169,10.607,12.707,13.559,14.202,9.091,12.572,11.488,13.371,12.992,12.53,12.158,14.2,14.155,10.301,9.634,14.133,14.373,13.512,12.032,14.67,14.151,14.741,16.341,16.233,15.208,16.116,17.592,16.633,15.839,13.884,13.699,14.066,13.904,15.242,16.93,16.081,14.772,17.191,16.594,15.092,13.835,15.327,16.408,16.151,15.503,14.263,14.63,15.108,16.074,14.61,12.923,11.568,13.769,14.801,14.974,15.707,15.381,13.637,14.978,15.706,13.246,14.087,14.429,13.659,12.86,12.225,12.977,13.86,14.313,13.22,12.301,14.133,15.119,13.823,12.998,12.142,13.489,12.772,12.836,14.633,15.268,14.775,14.476,11.681,14.803,14.135,15.215,15.581,14.496,14.67,14.544,13.733,13.581,12.646,13.957,12.825,11.016,11.393,12.768,13.306,13.409,13.907,14.533,13.581,14.497,14.975,11.937,14.831,14.398,13.582,13.091,15.053,13.807,14.388,12.833,14.098,14.047,11.541,14.322,14.417,13.345
12.221,11.624,9.514,10.445,11.615,11.515,11.21,12.803,14.827,14.509,13.334,11.033,11.094,11.916,11.13,7.121,9.745,11.539,9.632,10.123,8.506,9.652,6.635,10.269,7.909,11.733,10.673,10.737,9.608,9.405,10.502,9.547,10.59,10.29,10.384,10.245,7.998,8.932,11.11,9.596,9.337,10.956,10.004,9.158,10.52,9.148,9.73,8.792,9.813,8.866,11.715,11.389,11.679,9.901,11.558,12.301,13.179,12.332,9.753,9.296,11.061,12.337,12.524,11.138,11.46,12.959,10.732,13.242,13.983,13.374,13.838,11.642,14.259,13.643,14.366,13.839,15.455,15.6,15.732,14.467,14.058,15.152,15.414,14.911,13.295,10.861,12.983,14.504,15.702,15.816,15.327,15.393,13.38,15.232,14.512,15.241,14.818,17.197,15.14,16.675,14.902,16.526,15.851,12.191,16.856,16.908,15.12,15.43,16.752,16.222,17.581,17.366,16.435,17.042,18.372,18.29,18.263,19.023,19.057,18.23,18.752,18.152,18.648,19.085,19.266,19.236,19.532,19.227,17.638,18.692,18.129,16.676,16.098,15.358,16.874,15.479,16.768,15.206,12.88,16.473,17.214,16.532,17.241,16.998,15.246,16.682,17.032,16.617,15.479,16.397
11.721,9.577,9.919,10.834,11.54,11.591,8.357,12.987,12.968,12.86,14.039,15.18,14.269,14.56,14.213,13.384,11.695,12.923,12.413,13.368,12.944,10.304,10.752,9.31,11.64,11.805,13.146,11.13,9.3,12.553,11.701,12.174,12.907,13.838,12.253,12.988,11.054,11.105,12.172,14.796,14.546,14.785,14.603,13.733,15.056,15.385,15.359,16.074,14.139,14.995,15.427,16.833,16.467,16.391,14.78,16.073,15.598,17.008,17.92,17.886,17.893,16.425,14.819,17.229,17.895,17.72,13.202,18.644,19.992,19.378,17.816,17.425,17.44,17.401,14.223,16.392,17.644,16.751,16.8,17.365,15.349,15.621,16.551,16.348,16.721,17.001,16.289,16.165,15.597,15.428,15.979,16.401,13.699,14.296,15.374,13.238,14.379,16.034,14.477,14.817,14.933,10.04,15.831,14.587,14.634,15.363,15.072,15.047,14.527,16.232,16.157,15.503,17.517,15.78,14.363,16.749,17.469,15.692,13.73,11.953,10.542,15.219,14.558,16.832,16.406,15.128,16.303,14.704,15.281,16.097,16.158,14.285,11.967,12.294,14.555,15.894,15.462,15.455,16.191,14.365,16.178,9.88,14.426,15.124,15.943,15.84,17.251,16.057,14.17,15.244
9.881,10.507,9.953,10.661,11.868,12.851,10.139,12.953,12.488,11.251,8.84,11.893,13.462,12.368,13.919,13.641,12.362,11.938,9.681,10.645,11.125,12.403,12.608,12.229,12.248,10.864,13.024,12.644,11.765,12.739,12.51,10.388,9.114,11.592,10.761,11.146,12.4,10.882,11.574,12.549,12.248,11.5,11.366,12.49,11.312,11.897,11.843,12.367,13.231,9.841,11.942,12.248,13.709,14.011,14.065,14.956,15.059,14.726,13.272,13.33,12.415,13.276,13.227,13.808,14.053,11.985,11.437,13.846,13.539,12.994,14.426,15.27,15.871,14.491,15.914,16.53,16.228,15.881,14.991,15.201,16.087,17.292,17.141,16.171,16.363,18.793,19.358,18.011,18.544,17.5,18.332,17.599,15.504,15.723,15.155,11.202,14.608,14.672,14.548,16.446,18.397,19.313,18.918,17.802,14.874,15.176,14.181,15.898,15.224,12.986,16.235,16.512,10.993,13.969,15.927,14.663,14.271,13.646,14.943,15.325,13.799,14.301,14.89,15.134,14.349,12.397,13.724,15.036,14.913,13.561,14.717,14.701,13.117,15.019,14.523,16.171,16.461,15.968,14.267,14.794,14.057,13.928,13.371,12.36,10.279,13.169,14.85,14.507,13.693,11.67
10.495,9.411,10.655,9.578,11.23,11.498,10.753,11.381,10.718,11.558,12.51,11.801,12.853,13.684,11.919,11.963,12.511,12.285,13.29,12.523,11.157,12.107,12.283,13.189,12.669,12.286,11.899,12.455,11.109,10.682,12.042,11.975,10.444,12.616,11.2,12.124,13.279,12.899,12.953,13.264,13.182,11.801,12.482,12.25,11.929,11.87,12.212,13.543,12.812,12.334,11.596,13.889,13.401,14.668,13.559,13.325,13.686,13.506,15.775,15.742,15.578,14.968,15.447,15.36,15.133,14.443,14.301,15.26,13.918,15.288,15.859,15.663,15.448,15.206,15.672,14.651,14.066,14.246,13.027,13.995,15.906,15.461,17.388,18.277,16.885,14.997,15.594,13.867,15.034,19.194,18.924,19.395,19.145,17.474,17.184,14.955,17.414,15.939,15.804,18.222,17.914,16.373,17.535,17.242,19.49,19.73,18.571,18.493,18.007,17.57,18.823,17.043,17.85,19.084,19.369,18.516,16.907,18.007,16.489,17.989,16.082,18.233,15.093,17.816,17.822,17.234,18.705,14.541,17.66,18.398,17.653,15.781,15.769,17.215,16.226,16.579,17.823,18.383,15.718,16.504,16.763,15.629,16.755,17.391,17.285,14.782,17.485,17.044,16.367,16.686
11.369,10.661,10.084,11.19,10.59,11.751,12.573,12.237,13.423,13.882,10.06,12.865,13.336,12.025,13.139,13.405,14.042,13.229,11.848,12.557,12.785,12.66,13.917,13.576,11.873,13.058,13.501,14.424,14.66,12.724,13.28,12.288,9.3,9.31,9.725,10.702,12.353,13.88,13.993,13.272,10.802,11.569,13.677,12.248,13.708,14.664,13.939,15.578,14.751,10.673,15.782,16.214,15.949,15.51,14.71,12.827,12.726,14.418,14.526,15.423,15.849,17.158,18.112,17.929,16.156,14.479,15.613,14.591,17.02,16.663,16.626,17.631,14.906,14.933,17.673,16.947,15.405,16.06,16.521,16.843,17.529,17.707,16.009,16.421,17.131,15.563,15.152,17.028,17.8,16.603,16.246,16.436,13.889,14.379,16.244,14.824,9.643,15.756,15.787,15.089,16.254,17.132,16.945,16.472,14.902,13.909,14.833,14.527,15.156,15.243,12.829,8.623,13.277,14.158,14.446,15.744,15.33,13.475,12.012,14.071,15.205,14.848,16.717,16.797,15.913,15.694,13.913,15.743,15.254,17.091,17.73,16.343,15.915,13.861,12.288,11.276,13.452,10.939,15.814,16.912,17,15.809,14.331,14.889,15.974,14.79,14.465,13.746,14.647,16.642
11.91,11.429,9.877,12.911,13.001,12.614,13.647,13.906,12.376,10.862,13.382,12.972,14.606,14.419,14.879,14.97,13.836,12.024,11.212,12.048,10.859,14.051,13.888,12.139,13.235,11.974,11.299,13.7,12.953,13.382,12.342,12.399,13.358,12.62,13.283,13.869,10.129,14.535,14.214,10.656,13.859,14.608,14.068,15.734,16.292,16.754,16.02,17.981,18.018,15.378,18.074,17.986,18.742,19.499,18.562,18.724,18.886,16.98,15.144,15.895,17.142,14.608,17.17,16.841,14.86,15.966,16.437,18.923,18.699,18.289,18.405,14.464,18.493,17.89,18.004,18.409,18.851,15.856,19.043,18.777,17.966,16.764,18.705,18.972,18.483,18.293,18.797,18.684,18.118,17.97,18.168,18.112,19.41,18.472,16.125,16.05,17.142,18.099,16.442,16.839,18.492,19.141,17.02,17.935,17.902,16.351,17.716,15.948,14.171,16.608,17.777,18.185,18.033,17.093,16.208,14.906,15.427,15.778,16.481,15.7,15.085,16.229,17.108,16.269,17.158,16.714,14.471,14.144,16.769,16.83,14.888,17.261,16.351,16.729,16.073,15.482,15.325,15.179,14.506,15.742,15.08,17.486,16.817,15.374,14.648,16.576,16.97,16.263,15.69,16.76
12.685,11.631,12.078,9.296,10.43,13.638,14.023,10.49,12.51,13.691,14.483,13.184,15.275,15.59,15.582,15.107,12.087,14.201,14.67,14.995,15.121,13.629,15.067,15.814,15.274,15.796,15.459,15.191,13.943,13.352,13.879,13.674,10.692,13.89,13.141,13.087,12.595,13.512,14.094,14.171,12.38,14.761,16.206,15.788,15.04,15.062,16.491,17.415,14.65,17.117,14.89,16.941,18.31,18.072,16.312,18.307,18.456,15.808,17.847,17.417,17.467,17.072,18.284,18.019,17.326,18.247,18.913,18.488,19.158,18.986,18.359,19.375,18.101,16.528,17.453,18.195,17.59,18.295,16.321,16.139,13.54,17.546,17.637,16.188,16.056,13.141,14.082,16.366,16.684,15.889,15.732,15.284,15.34,15.094,15.727,15.935,15.599,14.701,16.89,17.208,16.544,16.463,16.453,13.058,16.554,17.219,17.119,17.131,16.905,15.996,15.735,15.348,15.201,16.007,15.108,15.374,16.03,14.737,12.67,12.138,15.189,16.394,14.336,14.274,15.093,14.919,15.992,15.055,13.799,12.28,11.931,13.769,15.539,15.204,13.227,13.428,13.564,14.279,12.769,10.528,13.74,13.333,13.814,13.55,12.318,15.504,15.005,12.245,13.035,14.363
7.114,9.568,7.343,9.959,9.342,11.517,11.091,10.015,11.642,11.043,11.572,9.315,11.397,10.655,11.83,12.04,11.384,11.829,12.281,10.375,10.86,12.555,12.107,10.717,6.98,9.827,8.793,9.897,10.418,11.287,9.554,9.502,9.293,10.664,11.701,11.912,11.328,10.753,11.526,10.645,8.47,10.668,9.853,12.475,12.675,14.634,13.583,10.765,14.109,13.024,12.072,12.905,14.295,16.368,16.895,15.607,12.877,13.007,12.174,10.346,14.839,16.426,15.853,13.479,13.224,13.642,15.558,14.339,15.221,15.832,15.983,15.168,15.139,14.574,15.023,12.936,12.597,15.095,11.926,15.407,14.225,16.024,16.28,14.142,14.149,14.62,15.204,14.356,13.066,12.048,14.141,14.448,10.456,15.143,16.376,16.479,15.778,16.192,15.927,14.922,15.192,15.377,13.672,11.309,14.502,14.312,13.647,14.828,15.313,14.007,14.539,15.912,16.078,14.949,14.692,14.371,15.37,14.889,14.073,15.095,13.025,13.656,13.133,13.065,13.243,15.056,15.025,14.276,11.533,11.803,13.191,14.531,13.691,13.902,14.768,14.041,14.222,14.294,15.191,14.561,13.192,13.84,13.785,13.049,14.358,10.218,13.436,11.322,13.536,12.041
9.067,8.855,10.785,9.443,8.576,9.759,10.749,11.505,10.843,8.729,6.22,11.176,12.056,10.563,8.623,11.613,10.563,12.581,12.623,9.051,12.39,11.256,12.866,13.226,11.308,9.888,8.83,12.769,12.817,12.109,11.338,10.863,12.83,13.772,12.26,12.032,13.895,14.165,12.64,13.223,14.742,13.276,14.654,12.5,14.476,15.893,16.439,15.501,15.991,17.266,16.089,17.467,16.474,12.988,15.248,15.471,15.741,17.323,17.828,17.71,16.511,16.338,15.248,16.293,17.139,16.076,14.303,15.506,15.104,14.085,14.12,15.274,15.58,15.312,13.634,15.464,14.691,11.944,11.571,11.09,14.391,15.508,14.526,11.318,13.205,13.207,14.836,14.631,10.704,12.298,12.967,13.588,13.678,15.114,15.581,15.28,16.257,15.743,15.567,15.292,11.727,14.554,14.785,12.013,15.305,14.95,14.437,15.126,15.225,12.467,14.803,15.86,15.847,14.669,13.316,15.125,15.8,15.567,13.928,12.747,12.496,13.473,14.047,14.4,15.441,14.627,4.733,13.816,15.48,15.384,14.968,13.782,13.217,12.532,13.553,13.387,13.291,10.896,12.933,14.1,14.223,13.966,15.258,15.937,14.897,12.612,13.401,14.144,13.138,13.197
11.148,11.776,10.823,10.325,14.13,14.333,14.323,13.957,14.237,9.912,12.501,13.281,12.097,13.61,14.7,13.511,11.461,12.362,13.575,5.075,12.904,11.192,13.368,13.933,13.116,13.101,12.965,12.437,13.995,13.852,13.98,8.803,13.725,12.459,13.254,13.885,13.982,13.611,13.153,12.239,12.874,13.077,12.985,11.029,13.345,15.417,15.191,14.683,14.363,14.73,15.571,14.816,16.043,16.81,16.214,15.284,16.257,14.783,17.25,16.393,16.18,12.869,13.88,15.719,13.695,13.73,17.491,18.037,16.84,17.366,18.987,17.781,17.963,18.279,19.25,19.81,20.456,21.301,19.052,19.525,19.044,16.758,18.005,16.957,14.979,17.296,17.091,17.516,18.455,16.703,18.86,20.03,22.202,23.996,23.781,22.338,21.367,18.392,15.672,18.809,16.428,18.761,19.179,18.733,13.553,18.699,19.12,19.437,19.513,17.141,18.369,18.283,18.734,18.904,17.741,16.91,17.788,17.077,17.787,18.894,17.551,15.225,16.367,14.439,17.147,15.15,17.456,18.226,16.695,15.636,16.021,16.847,16.309,16.639,14.709,17.625,17.827,17.075,16.343,16.037,15.682,16.578,17.509,17.021,17.056,17.005,17.125,17.185,17.105,15.843
10.467,11.396,10.466,12.905,10.044,14.266,14.44,12.415,12.926,10.388,10.532,12.725,11.407,13.856,12.424,13.959,14.71,12.326,11.384,14.043,11.691,11.663,13.603,13.888,12.677,13.469,14.544,13.695,13.004,13.094,13.501,13.597,9.8,14.886,15.578,15.961,13.389,14.355,12.47,12.497,14.691,14.197,15.771,14.315,15.138,15.7,14.23,16.359,16.428,15.487,17.182,16.335,15.576,17.991,18.052,16.994,18.155,17.366,15.516,12.293,15.211,15.85,17.044,16.025,18.201,17.534,17.838,18.492,19.288,19.19,19.305,19.481,18.413,20.152,19.225,17.43,19.503,19.041,19.4,17.937,15.691,18.131,17.789,16.07,16.895,16.65,14.329,15.486,15.042,17.684,18.643,18.886,18.083,18.47,16.333,16.717,15.352,15.545,16.658,16.688,15.799,17.982,17.712,16.797,17.918,18.181,18.242,17.287,16.562,17.325,17.399,15.371,15.197,17.67,14.748,15.138,17.653,18.135,16.347,13.622,15.451,16.087,15.204,16.142,16.159,13.901,13.757,13.092,15.299,17.032,17.284,16.652,16.315,14.981,15.341,15.847,15.684,16.984,14.631,15.709,15.847,15.106,15.437,16.272,16.228,16.755,16.906,15.705,15.82,15.989
13.122,12.871,14.291,14.172,10.571,13.675,13.541,11.536,12.223,13.576,14.327,9.885,12.822,11.975,11.894,10.859,11.815,14.156,12.944,13.604,14.201,12.929,14.269,14.232,13.915,15.378,15.904,14.214,11.924,13.438,10.325,13.642,13.618,13.387,12.965,14.14,14.275,12.842,12.852,6.999,13.064,13.255,11.494,9.401,11.118,13.573,11.013,13.762,13.92,13.092,14.003,13.181,10.804,12.837,13.62,14.664,14.519,15.116,13.561,14.426,16.122,16.547,16.018,15.722,16.184,14.264,12.283,13.529,15.276,16.354,15.814,12.946,15.752,17.281,17.022,16.665,16.733,16.797,16.277,17.06,17.168,16.515,17.303,18.066,17.797,16.07,14.274,14.89,16.587,15.564,17.294,15.544,13.602,16.104,15.797,15.731,16.424,18.411,19.698,18.868,18.835,18.81,18.766,16.672,17.925,18.245,17.223,16.16,16.184,15.536,17.143,16.492,15.682,15.741,16.547,14.091,14.576,15.052,16.814,16.807,16.703,16.386,15.702,15.643,15.057,12.638,15.77,14.512,15.444,16.087,15.432,14.695,14.471,12.963,15.042,13.67,15.201,12.273,13.692,14.247,15.563,16.22,14.744,13.755,15.658,15.155,14.392,13.417,11.869,14.287
8.77,7.525,6.469,9.905,9.554,9.517,9.371,8.379,11.009,10.704,8.387,10.044,9.9,9.953,8.806,10.905,11.901,10.647,11.8,11.095,11.532,11.823,11.299,11.748,11.991,10.461,10.882,10.326,10.413,10.527,12.079,10.422,11.642,11.616,11.852,11.754,10.874,10.14,9.187,11.173,9.928,8.853,11.911,12.152,10.656,11.005,11.558,10.918,11.016,11.669,11.11,10.923,9.007,9.922,11.121,12.476,11.858,9.751,11.119,10.779,9.644,10.381,11.399,12.74,11.437,9.357,11.955,12.514,12.123,10.125,13.326,13.824,13.289,12.113,12.559,13.183,12.535,12.29,11.823,12.789,12.649,14.327,13.67,15.006,14.071,14.839,16.143,16.646,16.305,16.138,14.889,14.439,14.926,13.427,13.395,13.632,13.704,15.416,15.515,16.231,15.984,13.328,17.107,18.793,17.565,15.713,16.843,14.51,16.221,15.557,14.413,17.783,17.978,17.119,17.982,16.604,18.291,16.259,16.862,17.64,16.877,16.747,14.826,14.272,14.625,15.921,16.827,16.217,16.6,16.086,14.161,16.993,17.504,16.856,16.579,13.383,11.88,15.222,14.263,15.901,14.262,15.546,15.524,15.564,14.006,13.902,12.631,14.802,14.853,14.492
10.875,12.009,12.517,11.674,12.587,13.407,14.432,13.72,13.608,13.041,12.46,13.888,14.873,12.043,14.097,13.078,12.921,14.491,13.758,13.986,14.391,13.881,13.31,13.434,12.039,12.091,12.244,11.487,12.191,14.001,14.143,11.33,12.311,13.853,13.496,12.18,13.496,14.349,13.386,14.476,14.119,14.434,15.556,15.397,14.693,15.274,13.758,14.991,15.41,16.225,16.158,15.691,14.11,14.592,15.928,15.894,15.844,17.123,16.237,17.847,18.188,14.249,17.953,18.545,17.254,16.684,18.967,17.099,16.797,18.629,19.27,18.405,17.294,17.697,18.1,16.781,14.078,16.995,18.084,16.374,17.068,17.536,17.618,17.13,15.776,14.824,17.892,16.869,16.686,17.655,18.569,18.253,15.598,16.333,16.163,17.424,17.103,15.007,14.503,12.777,15.276,15.943,15.207,15.279,14.11,15.693,14.987,15.123,16.829,14.779,15.869,15.324,11.557,14.165,13.686,15.016,15.473,16.099,15.954,15.689,14.421,14.575,12.39,14.699,14.422,11.514,15.121,14.106,14.261,14.142,15.254,14.71,14.481,14.544,15.134,14.804,14.826,13.072,14.948,12.723,15.13,14.212,14.737,13.038,14.695,15.167,13.682,14.647,15.952,16.19
11.915,11.25,10.399,11.715,12.49,12.271,12.553,12.383,12.458,10.999,10.727,11.012,12.64,12.552,11.195,10.388,11.975,12.275,10.883,10.987,8.434,11.519,12.315,12.019,12.225,11.142,10.706,10.475,11.84,10.595,10.195,10.666,11.568,10.753,11.286,10.604,9.72,8.879,9.022,6.315,10.685,9.142,10.58,10.031,11.641,9.893,12.109,12.697,9.673,11.87,10.405,12.417,12.864,10.647,9.182,12.994,13.865,14.729,14.315,13.678,14.51,9.028,12.391,12.346,12.697,13.37,14.003,11.594,13.303,14.833,13.879,14.39,15.078,15.84,17.339,17.425,13.009,15.191,16.156,18.517,19.028,17.553,14.253,16.798,18.083,18.038,16.193,14.416,16.48,16.755,15.17,14.832,15.574,13.6,14.119,14.118,14.575,14.178,14.635,14.462,16.077,15.902,12.991,16.468,17.163,16.416,16.928,17.387,17.016,17.543,17.88,16.984,15.635,17.108,15.792,14.484,14.971,16.563,16.554,17.274,15.2,15.19,13.423,13.621,13.073,15.433,16.123,12.725,14.594,13.782,13.756,15.16,14.542,14.731,16.185,15.379,11.996,14.399,15.138,15.697,13.865,15.163,14.627,15.176,14.072,14.383,14.465,16.706,16.872,14.733
11.592,12.917,13.267,11.693,12.72,13.062,12.558,13.253,15.255,15.071,14.095,12.626,14.627,10.723,12.169,12.086,13.813,12.989,13.802,12.694,14.491,14.479,14.761,14.622,11.807,14.01,12.832,10.866,11.529,13.982,14.493,13.723,12.15,12.597,14.412,12.882,14.209,13.1,13.806,14.851,13.637,14.805,14.574,14.368,15.494,14.454,16.684,16.744,17.062,17.251,16.407,17.528,14.824,16.607,15.85,16.071,17.493,17.608,17.656,17.663,15.629,14.799,18.528,19.366,18.85,19.2,18.818,19.282,19.322,17.722,20.169,20.322,20.347,20.146,19.366,17.555,16.386,16.773,17.477,18.377,18.798,19.049,18.738,17.893,17.874,18.779,17.733,15.26,16.982,14.765,16.721,18.949,19.119,17.772,19.053,18.841,18.796,19.294,19.219,18.252,15.676,16.898,17.81,18.722,18.775,18.82,18.73,17.748,16.69,17.929,17.594,15.177,15.667,17.055,16.281,16.906,15.412,15.909,16.947,15.015,17.115,17.27,16.674,16.883,17.275,15.757,13.899,15.002,16.568,16.64,16.285,16.307,15.905,15.403,15.412,15.861,15.939,15.681,15.62,15.247,13.455,13.663,15.454,16.412,16.703,16.738,16.14,13.098,14.334,13.566
13.73,12.278,12.73,10.552,10.154,12.054,11.745,13.243,11.862,11.897,12.892,9.98,12.496,12.603,12.776,13.006,14.167,14.116,14.166,14.2,13.288,12.959,13.504,12.629,12.524,10.653,12.402,6.656,11.726,13.178,12.12,11.958,12.848,13.249,13.514,12.537,12.494,13.891,14.211,14.994,12.452,14.46,15.114,14.874,13.721,12.664,15.081,13.746,15.588,15.191,14.621,15.993,12.905,16.697,17.891,17.73,17.382,16.134,13.708,15.144,12.028,14.099,13.86,15.859,17.09,16.475,16.61,17.194,17.719,18.849,18.048,16.383,18.99,19.646,18.842,17.774,18.901,20.053,19.941,19.029,17.35,17.658,17.459,18.723,16.711,19.38,19.21,19.824,19.134,16.498,14.345,17.836,18.121,16.777,16.073,18.348,18.438,18.1,16.571,17.152,18.557,18.097,17.995,17.98,15.989,12.186,16.871,17.27,17.74,15.89,18.187,18.018,16.469,17.035,16.916,17.676,16.389,14.636,16.992,18.338,18.63,18.039,16.485,16.381,16.712,16.065,16.865,14.466,15.765,16.183,15.875,14.823,15.61,16.461,16.781,12.586,16.045,14.317,15.274,15.623,16.058,12.435,17.102,17.632,15.049,16.124,15.902,14.128,15.925,16.138
11.76,11.41,9.832,10.097,12.983,13.671,13.208,14.945,14.921,14.557,14.183,12.632,14.409,13.355,14.853,15.186,14.659,14.498,13.025,13.095,13.01,12.374,15.438,14.601,14.033,13.549,13.417,13.532,12.903,13.07,14.353,12.418,13.617,14.066,12.195,14.602,15.298,13.734,12.462,14.909,15.259,14.092,13.62,15.737,15.788,15.001,15.604,15.786,15.266,16.58,16.406,16.489,17.3,16.827,16.18,16.314,17.375,17.895,17.751,16.424,17.492,16.615,13.766,18.54,16.909,18.388,17.399,16.335,19,19.265,19.969,16.492,20.85,21.313,20.597,19.209,16.444,18.507,18.148,18.863,20.463,20.563,20.073,19.106,17.297,18.327,19.06,18.273,18.972,18.193,18.396,17.189,13.809,16.265,17.502,15.983,17.182,17.236,16.135,16.77,14.459,16.91,16.564,18.252,18.639,17.725,16.584,17.217,15.66,13.961,15.786,17.795,16.933,16.664,17.309,15.785,15.531,16.133,16.2,17.238,17.007,15.847,15.945,16.335,15.162,15.92,15.559,15.071,14.187,15.779,14.727,17.128,17.197,16.63,17.273,16.601,17.296,16.725,16.439,14.511,16.807,15.379,17.377,17.428,16.037,14.795,16.275,16.986,16.113,14.764
